#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.2697385782245	-5.6650503731807e-12
-1.2688531745451	-5.8241083008220e-12
-1.2679677708658	-5.9875134135439e-12
-1.2670823671864	-6.1553810057931e-12
-1.2661969635070	-6.3278293539415e-12
-1.2653115598276	-6.5049798028133e-12
-1.2644261561483	-6.6869568263991e-12
-1.2635407524689	-6.8738881406191e-12
-1.2626553487895	-7.0659047621416e-12
-1.2617699451101	-7.2631410448918e-12
-1.2608845414308	-7.4657347992137e-12
-1.2599991377514	-7.6738273447545e-12
-1.2591137340720	-7.8875635803869e-12
-1.2582283303927	-8.1070921030802e-12
-1.2573429267133	-8.3325652991315e-12
-1.2564575230339	-8.5641393765801e-12
-1.2555721193545	-8.8019745707837e-12
-1.2546867156752	-9.0462351868936e-12
-1.2538013119958	-9.2970897446181e-12
-1.2529159083164	-9.5547110798294e-12
-1.2520305046370	-9.8192764097855e-12
-1.2511451009577	-1.0090967410944e-11
-1.2502596972783	-1.0369970362442e-11
-1.2493742935989	-1.0656476123397e-11
-1.2484888899195	-1.0950680315660e-11
-1.2476034862402	-1.1252783568992e-11
-1.2467180825608	-1.1562991586912e-11
-1.2458326788814	-1.1881515347260e-11
-1.2449472752021	-1.2208571294841e-11
-1.2440618715227	-1.2544381317329e-11
-1.2431764678433	-1.2889172866487e-11
-1.2422910641639	-1.3243179002868e-11
-1.2414056604846	-1.3606638520780e-11
-1.2405202568052	-1.3979796102523e-11
-1.2396348531258	-1.4362902514969e-11
-1.2387494494464	-1.4756214812383e-11
-1.2378640457671	-1.5159996555385e-11
-1.2369786420877	-1.5574518058765e-11
-1.2360932384083	-1.6000056481888e-11
-1.2352078347289	-1.6436895883285e-11
-1.2343224310496	-1.6885327368264e-11
-1.2334370273702	-1.7345649166394e-11
-1.2325516236908	-1.7818166877232e-11
-1.2316662200115	-1.8303193658645e-11
-1.2307808163321	-1.8801050376132e-11
-1.2298954126527	-1.9312065857327e-11
-1.2290100089733	-1.9836577032996e-11
-1.2281246052940	-2.0374929208411e-11
-1.2272392016146	-2.0927476332661e-11
-1.2263537979352	-2.1494581262851e-11
-1.2254683942558	-2.2076615978544e-11
-1.2245829905765	-2.2673961543822e-11
-1.2236975868971	-2.3287008372029e-11
-1.2228121832177	-2.3916156309677e-11
-1.2219267795383	-2.4561814831143e-11
-1.2210413758590	-2.5224403407344e-11
-1.2201559721796	-2.5904351828313e-11
-1.2192705685002	-2.6602100571561e-11
-1.2183851648208	-2.7318101165500e-11
-1.2174997611415	-2.8052816306769e-11
-1.2166143574621	-2.8806720027658e-11
-1.2157289537827	-2.9580297896366e-11
-1.2148435501034	-3.0374047104226e-11
-1.2139581464240	-3.1188476730372e-11
-1.2130727427446	-3.2024108288091e-11
-1.2121873390652	-3.2881475882877e-11
-1.2113019353859	-3.3761126695512e-11
-1.2104165317065	-3.4663621508338e-11
-1.2095311280271	-3.5589534920772e-11
-1.2086457243477	-3.6539455538079e-11
-1.2077603206684	-3.7513986335797e-11
-1.2068749169890	-3.8513744754398e-11
-1.2059895133096	-3.9539362813086e-11
-1.2051041096302	-4.0591487592272e-11
-1.2042187059509	-4.1670781568570e-11
-1.2033333022715	-4.2777923438751e-11
-1.2024478985921	-4.3913608185451e-11
-1.2015624949128	-4.5078547697758e-11
-1.2006770912334	-4.6273471336317e-11
-1.1997916875540	-4.7499126138913e-11
-1.1989062838746	-4.8756276987310e-11
-1.1980208801953	-5.0045707424566e-11
-1.1971354765159	-5.1368219651417e-11
-1.1962500728365	-5.2724634559238e-11
-1.1953646691571	-5.4115792621439e-11
-1.1944792654778	-5.5542554218255e-11
-1.1935938617984	-5.7005800120951e-11
-1.1927084581190	-5.8506432363301e-11
-1.1918230544396	-6.0045374546142e-11
-1.1909376507603	-6.1623572545610e-11
-1.1900522470809	-6.3241995143398e-11
-1.1891668434015	-6.4901634063660e-11
-1.1882814397221	-6.6603504850581e-11
-1.1873960360428	-6.8348646711021e-11
-1.1865106323634	-7.0138122501225e-11
-1.1856252286840	-7.1973019895685e-11
