#
#"s / mm"	"Z [Real Part]"
#------------------------
3.1155882093324	0.00041612723481590
3.1219879074971	0.00041483171516853
3.1283876056618	0.00041354324874383
3.1347873038266	0.00041226160451804
3.1411870019913	0.00041098653245224
3.1475867001560	0.00040971780341380
3.1539863983207	0.00040845524392387
3.1603860964855	0.00040719875500145
3.1667857946502	0.00040594831989406
3.1731854928149	0.00040470399171377
3.1795851909797	0.00040346587688364
3.1859848891444	0.00040223410310249
3.1923845873091	0.00040100878240888
3.1987842854738	0.00039978998160932
3.2051839836386	0.00039857769906662
3.2115836818033	0.00039737186406419
3.2179833799680	0.00039617234364590
3.2243830781328	0.00039497896593088
3.2307827762975	0.00039379155245910
3.2371824744622	0.00039260994745279
