#Parameters = {L2=0.5; R=4; b=3; cond_ss=1450000; cpw=14; sigma_z=0.02; wakelength=100; wakelength0=1}
#"s / cm"	"Z [Real Part]"
#------------------------
0.40086825071773	0.00028055680757871
0.40169821685910	0.00027968049442100
0.40252818300047	0.00027880901017967
0.40335814914184	0.00027794220190717
0.40418811528321	0.00027707980762348
0.40501808142458	0.00027622156005364
0.40584804756596	0.00027536730359244
0.40667801370733	0.00027451706421713
0.40750797984870	0.00027367105002004
0.40833794599007	0.00027282956590693
0.40916791213144	0.00027199288362145
0.40999787827281	0.00027116111874168
0.41082784441419	0.00027033417827973
0.41165781055556	0.00026951180363586
0.41248777669693	0.00026869365387215
0.41331774283830	0.00026787939354837
0.41414770897967	0.00026706877944294
0.41497767512104	0.00026626171136541
0.41580764126242	0.00026545822185448
0.41663760740379	0.00026465844203121
0.41746757354516	0.00026386257033498
0.41829753968653	0.00026307083440155
0.41912750582790	0.00026228342997924
0.41995747196927	0.00026150046172459
0.42078743811065	0.00026072192160296
0.42161740425202	0.00025994767242833
0.42244737039339	0.00025917745441574
0.42327733653476	0.00025841095789134
0.42410730267613	0.00025764791977170
0.42493726881750	0.00025688819200854
0.42576723495887	0.00025613176058785
0.42659720110025	0.00025537873190113
0.42742716724162	0.00025462928593677
0.42825713338299	0.00025388358885813
0.42908709952436	0.00025314171983069
0.42991706566573	0.00025240366900764
0.43074703180710	0.00025166936713336
0.43157699794848	0.00025093869812476
0.43240696408985	0.00025021153613381
0.43323693023122	0.00024948779566628
0.43406689637259	0.00024876743900225
0.43489686251396	0.00024805045179572
0.43572682865533	0.00024733682718036
0.43655679479671	0.00024662657563991
0.43738676093808	0.00024591972570591
0.43821672707945	0.00024521630524687
0.43904669322082	0.00024451633092043
0.43987665936219	0.00024381980724233
0.44070662550356	0.00024312670509495
0.44153659164494	0.00024243693156751
0.44236655778631	0.00024175035056994
0.44319652392768	0.00024106682310422
0.44402649006905	0.00024038624102321
0.44485645621042	0.00023970857053221
0.44568642235179	0.00023903387408477
0.44651638849317	0.00023836229410628
0.44734635463454	0.00023769399748090
0.44817632077591	0.00023702910349898
0.44900628691728	0.00023636763257585
0.44983625305865	0.00023570948829753
0.45066621920002	0.00023505447744968
0.45149618534140	0.00023440237225098
0.45232615148277	0.00023375300151170
0.45315611762414	0.00023310631389109
0.45398608376551	0.00023246239400960
0.45481604990688	0.00023182143523358
0.45564601604825	0.00023118365958649
0.45647598218962	0.00023054921744513
0.45730594833100	0.00022991811309808
